year,zipcode,total_crimes,borough,offense_group,population,crimes_per_100k_borough_residents
2022,10018,122,Manhattan,White-Collar Crimes,8063,1513.08445987846
2022,10019,7,Manhattan,,43989,15.913069176385
2022,10019,35,Manhattan,Drug & Alcohol Crimes,43989,79.565345881925
2022,10019,34,Manhattan,Other Offenses,43989,77.2920502852986
2022,10019,1071,Manhattan,Personal Crimes,43989,2434.69958398691
2022,10019,2985,Manhattan,Property Crimes,43989,6785.78735592989
2022,10019,129,Manhattan,Public Order Crimes,43989,293.255131964809
2022,10019,111,Manhattan,Sex Crimes,43989,252.335811225534
2022,10019,61,Manhattan,Vehicle & Traffic Offenses,43989,138.671031394212
2022,10019,239,Manhattan,Violent Crimes,43989,543.317647593717
2022,10019,38,Manhattan,Weapons Offenses,43989,86.3852326718043
2022,10019,130,Manhattan,White-Collar Crimes,43989,295.528427561436
2022,10020,3,Manhattan,Drug & Alcohol Crimes,0,
2022,10020,23,Manhattan,Personal Crimes,0,
2022,10020,617,Manhattan,Property Crimes,0,
2022,10020,4,Manhattan,Public Order Crimes,0,
2022,10020,3,Manhattan,Vehicle & Traffic Offenses,0,
2022,10020,1,Manhattan,Violent Crimes,0,
2022,10020,4,Manhattan,Weapons Offenses,0,
2022,10020,7,Manhattan,White-Collar Crimes,0,
2022,10021,44,Manhattan,,42484,103.568402222013
2022,10021,2,Manhattan,Drug & Alcohol Crimes,42484,4.70765464645514
2022,10021,13,Manhattan,Other Offenses,42484,30.5997552019584
2022,10021,211,Manhattan,Personal Crimes,42484,496.657565201017
2022,10021,1367,Manhattan,Property Crimes,42484,3217.68195085209
2022,10021,24,Manhattan,Public Order Crimes,42484,56.4918557574616
2022,10021,20,Manhattan,Vehicle & Traffic Offenses,42484,47.0765464645514
2022,10021,64,Manhattan,Violent Crimes,42484,150.644948686564
2022,10021,1,Manhattan,Weapons Offenses,42484,2.35382732322757
2022,10021,45,Manhattan,White-Collar Crimes,42484,105.922229545241
2022,10022,4,Manhattan,,33303,12.0109299462511
2022,10022,13,Manhattan,Drug & Alcohol Crimes,33303,39.035522325316
2022,10022,23,Manhattan,Other Offenses,33303,69.0628471909438
2022,10022,424,Manhattan,Personal Crimes,33303,1273.15857430262
2022,10022,1709,Manhattan,Property Crimes,33303,5131.66981953578
2022,10022,53,Manhattan,Public Order Crimes,33303,159.144821787827
2022,10022,45,Manhattan,Sex Crimes,33303,135.122961895325
2022,10022,64,Manhattan,Vehicle & Traffic Offenses,33303,192.174879140017
2022,10022,132,Manhattan,Violent Crimes,33303,396.360688226286
2022,10022,7,Manhattan,Weapons Offenses,33303,21.0191274059394
2022,10022,68,Manhattan,White-Collar Crimes,33303,204.185809086268
2022,10023,94,Manhattan,,65891,142.65984732361
2022,10023,14,Manhattan,Drug & Alcohol Crimes,65891,21.2472113035164
2022,10023,49,Manhattan,Other Offenses,65891,74.3652395623075
2022,10023,589,Manhattan,Personal Crimes,65891,893.900532697941
2022,10023,1752,Manhattan,Property Crimes,65891,2658.93672884005
2022,10023,82,Manhattan,Public Order Crimes,65891,124.447951920596
2022,10023,37,Manhattan,Vehicle & Traffic Offenses,65891,56.1533441592934
2022,10023,139,Manhattan,Violent Crimes,65891,210.954455084913
2022,10023,12,Manhattan,Weapons Offenses,65891,18.2118954030141
2022,10023,76,Manhattan,White-Collar Crimes,65891,115.342004219089
2022,10024,28,Manhattan,,63916,43.8074973402591
2022,10024,15,Manhattan,Drug & Alcohol Crimes,63916,23.4683021465674
2022,10024,40,Manhattan,Other Offenses,63916,62.582139057513
2022,10024,425,Manhattan,Personal Crimes,63916,664.935227486076
2022,10024,1316,Manhattan,Property Crimes,63916,2058.95237499218
2022,10024,54,Manhattan,Public Order Crimes,63916,84.4858877276425
2022,10024,46,Manhattan,Sex Crimes,63916,71.9694599161399
2022,10024,39,Manhattan,Vehicle & Traffic Offenses,63916,61.0175855810752
2022,10024,135,Manhattan,Violent Crimes,63916,211.214719319106
2022,10024,15,Manhattan,Weapons Offenses,63916,23.4683021465674
2022,10024,90,Manhattan,White-Collar Crimes,63916,140.809812879404
2022,10025,32,Manhattan,,96918,33.0176025093378
2022,10025,64,Manhattan,Drug & Alcohol Crimes,96918,66.0352050186756
2022,10025,121,Manhattan,Other Offenses,96918,124.847809488434
2022,10025,1034,Manhattan,Personal Crimes,96918,1066.88128108298
2022,10025,2772,Manhattan,Property Crimes,96918,2860.14981737139
2022,10025,139,Manhattan,Public Order Crimes,96918,143.420210899936
2022,10025,53,Manhattan,Sex Crimes,96918,54.6854041560907
2022,10025,63,Manhattan,Vehicle & Traffic Offenses,96918,65.0034049402588
2022,10025,322,Manhattan,Violent Crimes,96918,332.239625250212
2022,10025,27,Manhattan,Weapons Offenses,96918,27.8586021172538
2022,10025,121,Manhattan,White-Collar Crimes,96918,124.847809488434
2022,10026,11,Manhattan,,39401,27.9180731453516
2022,10026,202,Manhattan,Drug & Alcohol Crimes,39401,512.677343214639
2022,10026,69,Manhattan,Other Offenses,39401,175.122458820842
2022,10026,654,Manhattan,Personal Crimes,39401,1659.85634882363
2022,10026,1072,Manhattan,Property Crimes,39401,2720.743128347
2022,10026,196,Manhattan,Public Order Crimes,39401,497.449303317175
2022,10026,59,Manhattan,Vehicle & Traffic Offenses,39401,149.742392325068
2022,10026,219,Manhattan,Violent Crimes,39401,555.823456257455
2022,10026,44,Manhattan,Weapons Offenses,39401,111.672292581407
2022,10026,116,Manhattan,White-Collar Crimes,39401,294.408771350981
2022,10027,28,Manhattan,,65840,42.5273390036452
2022,10027,386,Manhattan,Drug & Alcohol Crimes,65840,586.269744835966
2022,10027,1,Manhattan,Family & Children Offenses,65840,1.51883353584447
2022,10027,189,Manhattan,Other Offenses,65840,287.059538274605
2022,10027,1580,Manhattan,Personal Crimes,65840,2399.75698663426
2022,10027,2658,Manhattan,Property Crimes,65840,4037.05953827461
2022,10027,267,Manhattan,Public Order Crimes,65840,405.528554070474
2022,10027,124,Manhattan,Sex Crimes,65840,188.335358444714
2022,10027,109,Manhattan,Vehicle & Traffic Offenses,65840,165.552855407047
2022,10027,588,Manhattan,Violent Crimes,65840,893.074119076549
2022,10027,81,Manhattan,Weapons Offenses,65840,123.025516403402
2022,10027,230,Manhattan,White-Collar Crimes,65840,349.331713244228
2022,10028,42,Manhattan,,47793,87.8789780930262
2022,10028,2,Manhattan,Drug & Alcohol Crimes,47793,4.18471324252506
2022,10028,16,Manhattan,Other Offenses,47793,33.4777059402005
2022,10028,251,Manhattan,Personal Crimes,47793,525.181511936894
2022,10028,1763,Manhattan,Property Crimes,47793,3688.82472328584
2022,10028,32,Manhattan,Public Order Crimes,47793,66.9554118804009
2022,10028,16,Manhattan,Vehicle & Traffic Offenses,47793,33.4777059402005
2022,10028,91,Manhattan,Violent Crimes,47793,190.40445253489
2022,10028,3,Manhattan,Weapons Offenses,47793,6.27706986378758
2022,10028,45,Manhattan,White-Collar Crimes,47793,94.1560479568138
2022,10029,23,Manhattan,,77661,29.6158947219325
2022,10029,194,Manhattan,Drug & Alcohol Crimes,77661,249.803633741518
2022,10029,231,Manhattan,Other Offenses,77661,297.446594815931
2022,10029,2150,Manhattan,Personal Crimes,77661,2768.44233270239
2022,10029,2557,Manhattan,Property Crimes,77661,3292.51490452093
2022,10029,619,Manhattan,Public Order Crimes,77661,797.053862298966
2022,10029,99,Manhattan,Sex Crimes,77661,127.47711206397
2022,10029,115,Manhattan,Vehicle & Traffic Offenses,77661,148.079473609663
2022,10029,687,Manhattan,Violent Crimes,77661,884.613898868158
2022,10029,120,Manhattan,Weapons Offenses,77661,154.517711592691
2022,10029,126,Manhattan,White-Collar Crimes,77661,162.243597172326
2022,10030,30,Manhattan,,31611,94.9036727721363
2022,10030,51,Manhattan,Drug & Alcohol Crimes,31611,161.336243712632
2022,10030,2,Manhattan,Family & Children Offenses,31611,6.32691151814242
2022,10030,102,Manhattan,Other Offenses,31611,322.672487425263
2022,10030,839,Manhattan,Personal Crimes,31611,2654.13938186074
2022,10030,960,Manhattan,Property Crimes,31611,3036.91752870836
2022,10030,184,Manhattan,Public Order Crimes,31611,582.075859669103
2022,10030,97,Manhattan,Sex Crimes,31611,306.855208629907
2022,10030,75,Manhattan,Vehicle & Traffic Offenses,31611,237.259181930341
2022,10030,309,Manhattan,Violent Crimes,31611,977.507829553004
2022,10030,35,Manhattan,Weapons Offenses,31611,110.720951567492
2022,10030,70,Manhattan,White-Collar Crimes,31611,221.441903134985
2022,10031,40,Manhattan,,61801,64.72387178201
2022,10031,191,Manhattan,Drug & Alcohol Crimes,61801,309.056487759098
2022,10031,105,Manhattan,Other Offenses,61801,169.900163427776
2022,10031,1091,Manhattan,Personal Crimes,61801,1765.34360285432
2022,10031,1846,Manhattan,Property Crimes,61801,2987.00668273976
2022,10031,269,Manhattan,Public Order Crimes,61801,435.268037734017
2022,10031,64,Manhattan,Sex Crimes,61801,103.558194851216
2022,10031,76,Manhattan,Vehicle & Traffic Offenses,61801,122.975356385819
2022,10031,340,Manhattan,Violent Crimes,61801,550.152910147085
2022,10031,67,Manhattan,Weapons Offenses,61801,108.412485234867
2022,10031,115,Manhattan,White-Collar Crimes,61801,186.081131373279
2022,10032,8,Manhattan,,60529,13.2168051677708
2022,10032,101,Manhattan,Drug & Alcohol Crimes,60529,166.862165243107
2022,10032,2,Manhattan,Family & Children Offenses,60529,3.3042012919427
2022,10032,112,Manhattan,Other Offenses,60529,185.035272348792
2022,10032,988,Manhattan,Personal Crimes,60529,1632.2754382197
2022,10032,1457,Manhattan,Property Crimes,60529,2407.11064118026
2022,10032,158,Manhattan,Public Order Crimes,60529,261.031902063474
2022,10032,52,Manhattan,Sex Crimes,60529,85.9092335905103
2022,10032,112,Manhattan,Vehicle & Traffic Offenses,60529,185.035272348792
2022,10032,361,Manhattan,Violent Crimes,60529,596.408333195658
2022,10032,43,Manhattan,Weapons Offenses,60529,71.0403277767682
2022,10032,71,Manhattan,White-Collar Crimes,60529,117.299145863966
2022,10033,21,Manhattan,,60739,34.5741615765818
2022,10033,137,Manhattan,Drug & Alcohol Crimes,60739,225.555244571033
2022,10033,3,Manhattan,Family & Children Offenses,60739,4.93916593951168
2022,10033,102,Manhattan,Other Offenses,60739,167.931641943397
2022,10033,860,Manhattan,Personal Crimes,60739,1415.89423599335
2022,10033,2295,Manhattan,Property Crimes,60739,3778.46194372644
2022,10033,160,Manhattan,Public Order Crimes,60739,263.422183440623
2022,10033,51,Manhattan,Sex Crimes,60739,83.9658209716986
2022,10033,118,Manhattan,Vehicle & Traffic Offenses,60739,194.273860287459
2022,10033,349,Manhattan,Violent Crimes,60739,574.589637629859
2022,10033,42,Manhattan,Weapons Offenses,60739,69.1483231531635
2022,10033,38,Manhattan,White-Collar Crimes,60739,62.562768567148
2022,10034,8,Manhattan,,43365,18.4480571889773
2022,10034,41,Manhattan,Drug & Alcohol Crimes,43365,94.5462930935086
2022,10034,68,Manhattan,Other Offenses,43365,156.808486106307
2022,10034,577,Manhattan,Personal Crimes,43365,1330.56612475499
2022,10034,842,Manhattan,Property Crimes,43365,1941.65801913986
2022,10034,144,Manhattan,Public Order Crimes,43365,332.065029401591
2022,10034,94,Manhattan,Vehicle & Traffic Offenses,43365,216.764671970483
2022,10034,230,Manhattan,Violent Crimes,43365,530.381644183097
2022,10034,24,Manhattan,Weapons Offenses,43365,55.3441715669319
2022,10034,38,Manhattan,White-Collar Crimes,43365,87.6282716476421
2022,10035,12,Manhattan,,37042,32.3956589816965
2022,10035,506,Manhattan,Drug & Alcohol Crimes,37042,1366.0169537282
2022,10035,142,Manhattan,Other Offenses,37042,383.348631283408
2022,10035,1332,Manhattan,Personal Crimes,37042,3595.91814696831
2022,10035,2527,Manhattan,Property Crimes,37042,6821.98585389558
2022,10035,240,Manhattan,Public Order Crimes,37042,647.913179633929
2022,10035,80,Manhattan,Sex Crimes,37042,215.971059877976
2022,10035,132,Manhattan,Vehicle & Traffic Offenses,37042,356.352248798661
2022,10035,513,Manhattan,Violent Crimes,37042,1384.91442146752
2022,10035,89,Manhattan,Weapons Offenses,37042,240.267804114249
2022,10035,217,Manhattan,White-Collar Crimes,37042,585.821499919011
2022,10036,9,Manhattan,,30437,29.5692742385912
2022,10036,221,Manhattan,Drug & Alcohol Crimes,30437,726.089956303184
2022,10036,3,Manhattan,Family & Children Offenses,30437,9.85642474619706
2022,10036,111,Manhattan,Other Offenses,30437,364.687715609291
2022,10036,1279,Manhattan,Personal Crimes,30437,4202.12241679535
2022,10036,3089,Manhattan,Property Crimes,30437,10148.8320136676
2022,10036,202,Manhattan,Public Order Crimes,30437,663.665932910602
2022,10036,45,Manhattan,Vehicle & Traffic Offenses,30437,147.846371192956
2022,10036,377,Manhattan,Violent Crimes,30437,1238.62404310543
2022,10036,45,Manhattan,Weapons Offenses,30437,147.846371192956
2022,10036,133,Manhattan,White-Collar Crimes,30437,436.96816374807
2022,10037,4,Manhattan,,19374,20.6462269020337
2022,10037,54,Manhattan,Drug & Alcohol Crimes,19374,278.724063177454
2022,10037,51,Manhattan,Other Offenses,19374,263.239393000929
2022,10037,380,Manhattan,Personal Crimes,19374,1961.3915556932
2022,10037,506,Manhattan,Property Crimes,19374,2611.74770310726
2022,10037,107,Manhattan,Public Order Crimes,19374,552.2865696294
2022,10037,11,Manhattan,Vehicle & Traffic Offenses,19374,56.7771239805925
2022,10037,143,Manhattan,Violent Crimes,19374,738.102611747703
2022,10037,16,Manhattan,Weapons Offenses,19374,82.5849076081346
2022,10037,33,Manhattan,White-Collar Crimes,19374,170.331371941778
2022,10038,17,Manhattan,,23356,72.7864360335674
2022,10038,13,Manhattan,Drug & Alcohol Crimes,23356,55.6602157903751
2022,10038,36,Manhattan,Other Offenses,23356,154.135982188731
2022,10038,314,Manhattan,Personal Crimes,23356,1344.4082890906
2022,10038,875,Manhattan,Property Crimes,23356,3746.36067819832
2022,10038,76,Manhattan,Public Order Crimes,23356,325.398184620654
2022,10038,11,Manhattan,Vehicle & Traffic Offenses,23356,47.0971056687789
2022,10038,65,Manhattan,Violent Crimes,23356,278.301078951875
2022,10038,2,Manhattan,Weapons Offenses,23356,8.56311012159616
2022,10038,18,Manhattan,White-Collar Crimes,23356,77.0679910943655
2022,10039,14,Manhattan,,27234,51.4063303223911
2022,10039,24,Manhattan,Drug & Alcohol Crimes,27234,88.1251376955276
2022,10039,99,Manhattan,Other Offenses,27234,363.516192994052
2022,10039,732,Manhattan,Personal Crimes,27234,2687.81669971359
2022,10039,573,Manhattan,Property Crimes,27234,2103.98766248072
2022,10039,152,Manhattan,Public Order Crimes,27234,558.125872071675
2022,10039,30,Manhattan,Vehicle & Traffic Offenses,27234,110.15642211941
2022,10039,223,Manhattan,Violent Crimes,27234,818.829404420944
2022,10039,25,Manhattan,Weapons Offenses,27234,91.7970184328413
2022,10039,55,Manhattan,White-Collar Crimes,27234,201.953440552251
2022,10040,13,Manhattan,,45771,28.4022634419174
2022,10040,14,Manhattan,Drug & Alcohol Crimes,45771,30.5870529374495
2022,10040,51,Manhattan,Other Offenses,45771,111.424264272137
2022,10040,473,Manhattan,Personal Crimes,45771,1033.40543138669
2022,10040,712,Manhattan,Property Crimes,45771,1555.57012081886
2022,10040,121,Manhattan,Public Order Crimes,45771,264.359528959385
2022,10040,42,Manhattan,Vehicle & Traffic Offenses,45771,91.7611588123484
2022,10040,161,Manhattan,Violent Crimes,45771,351.751108780669
2022,10040,9,Manhattan,Weapons Offenses,45771,19.663105459789
2022,10040,28,Manhattan,White-Collar Crimes,45771,61.174105874899
2022,10044,1,Manhattan,,12155,8.22706705059646
2022,10044,4,Manhattan,Drug & Alcohol Crimes,12155,32.9082682023858
2022,10044,3,Manhattan,Other Offenses,12155,24.6812011517894
2022,10044,65,Manhattan,Personal Crimes,12155,534.75935828877
2022,10044,70,Manhattan,Property Crimes,12155,575.894693541752
2022,10044,9,Manhattan,Public Order Crimes,12155,74.0436034553682
2022,10044,1,Manhattan,Vehicle & Traffic Offenses,12155,8.22706705059646
2022,10044,15,Manhattan,Violent Crimes,12155,123.406005758947
2022,10044,6,Manhattan,White-Collar Crimes,12155,49.3624023035788
2022,10048,2,Manhattan,,,
2022,10048,1,Manhattan,Drug & Alcohol Crimes,,
2022,10048,15,Manhattan,Other Offenses,,
2022,10048,42,Manhattan,Personal Crimes,,
2022,10048,177,Manhattan,Property Crimes,,
2022,10048,30,Manhattan,Public Order Crimes,,
2022,10048,6,Manhattan,Vehicle & Traffic Offenses,,
2022,10048,12,Manhattan,Violent Crimes,,
2022,10048,1,Manhattan,Weapons Offenses,,
2022,10048,7,Manhattan,White-Collar Crimes,,
2022,10065,21,Manhattan,,31270,67.1570195075152
2022,10065,10,Manhattan,Drug & Alcohol Crimes,31270,31.9795330988168
2022,10065,32,Manhattan,Other Offenses,31270,102.334505916214
2022,10065,406,Manhattan,Personal Crimes,31270,1298.36904381196
2022,10065,922,Manhattan,Property Crimes,31270,2948.5129517109
2022,10065,51,Manhattan,Public Order Crimes,31270,163.095618803965
2022,10065,89,Manhattan,Sex Crimes,31270,284.617844579469
2022,10065,68,Manhattan,Vehicle & Traffic Offenses,31270,217.460825071954
2022,10065,99,Manhattan,Violent Crimes,31270,316.597377678286
2022,10065,8,Manhattan,Weapons Offenses,31270,25.5836264790534
2022,10065,51,Manhattan,White-Collar Crimes,31270,163.095618803965
2022,10069,1,Manhattan,,5774,17.3190162798753
2022,10069,2,Manhattan,Drug & Alcohol Crimes,5774,34.6380325597506
2022,10069,3,Manhattan,Other Offenses,5774,51.9570488396259
2022,10069,22,Manhattan,Personal Crimes,5774,381.018358157257
2022,10069,60,Manhattan,Property Crimes,5774,1039.14097679252
2022,10069,2,Manhattan,Public Order Crimes,5774,34.6380325597506
2022,10069,1,Manhattan,Vehicle & Traffic Offenses,5774,17.3190162798753
2022,10069,3,Manhattan,Violent Crimes,5774,51.9570488396259
2022,10069,7,Manhattan,White-Collar Crimes,5774,121.233113959127
2022,10075,16,Manhattan,,23391,68.4023769826001
2022,10075,2,Manhattan,Drug & Alcohol Crimes,23391,8.55029712282502
2022,10075,17,Manhattan,Other Offenses,23391,72.6775255440127
2022,10075,136,Manhattan,Personal Crimes,23391,581.420204352101
2022,10075,603,Manhattan,Property Crimes,23391,2577.91458253174
2022,10075,16,Manhattan,Public Order Crimes,23391,68.4023769826001
2022,10075,11,Manhattan,Vehicle & Traffic Offenses,23391,47.0266341755376
2022,10075,37,Manhattan,Violent Crimes,23391,158.180496772263
2022,10075,19,Manhattan,White-Collar Crimes,23391,81.2278226668377
2022,10111,3,Manhattan,Personal Crimes,0,
2022,10111,26,Manhattan,Property Crimes,0,
2022,10111,1,Manhattan,Public Order Crimes,0,
2022,10111,1,Manhattan,Violent Crimes,0,
2022,10111,1,Manhattan,Weapons Offenses,0,
2022,10128,39,Manhattan,,58147,67.0713880337765
2022,10128,6,Manhattan,Drug & Alcohol Crimes,58147,10.3186750821195
2022,10128,48,Manhattan,Other Offenses,58147,82.5494006569557
2022,10128,367,Manhattan,Personal Crimes,58147,631.15895918964
2022,10128,1302,Manhattan,Property Crimes,58147,2239.15249281992
2022,10128,53,Manhattan,Public Order Crimes,58147,91.1482965587219
2022,10128,24,Manhattan,Vehicle & Traffic Offenses,58147,41.2747003284778
2022,10128,109,Manhattan,Violent Crimes,58147,187.455930658503
2022,10128,31,Manhattan,White-Collar Crimes,58147,53.3131545909505
2022,10280,3,Manhattan,Other Offenses,8582,34.9568865066418
2022,10280,40,Manhattan,Personal Crimes,8582,466.091820088557
2022,10280,67,Manhattan,Property Crimes,8582,780.703798648334
2022,10280,12,Manhattan,Public Order Crimes,8582,139.827546026567
2022,10280,4,Manhattan,Vehicle & Traffic Offenses,8582,46.6091820088557
2022,10280,3,Manhattan,Violent Crimes,8582,34.9568865066418
2022,10280,1,Manhattan,Weapons Offenses,8582,11.6522955022139
2022,10280,10,Manhattan,White-Collar Crimes,8582,116.522955022139
2022,10281,1,Manhattan,Drug & Alcohol Crimes,,
2022,10281,6,Manhattan,Other Offenses,,
2022,10281,12,Manhattan,Personal Crimes,,
2022,10281,61,Manhattan,Property Crimes,,
2022,10281,4,Manhattan,Public Order Crimes,,
2022,10281,9,Manhattan,Vehicle & Traffic Offenses,,
2022,10281,1,Manhattan,Weapons Offenses,,
2022,10281,8,Manhattan,White-Collar Crimes,,
2022,10282,1,Manhattan,,6419,15.5787505842031
2022,10282,4,Manhattan,Other Offenses,6419,62.3150023368126
2022,10282,18,Manhattan,Personal Crimes,6419,280.417510515657
2022,10282,146,Manhattan,Property Crimes,6419,2274.49758529366
2022,10282,12,Manhattan,Public Order Crimes,6419,186.945007010438
2022,10282,1,Manhattan,Vehicle & Traffic Offenses,6419,15.5787505842031
2022,10282,4,Manhattan,Violent Crimes,6419,62.3150023368126
2022,10282,1,Manhattan,White-Collar Crimes,6419,15.5787505842031
2022,10463,10,Manhattan,Drug & Alcohol Crimes,73256,13.6507589821994
2022,10463,21,Manhattan,Other Offenses,73256,28.6665938626188
2022,10463,180,Manhattan,Personal Crimes,73256,245.713661679589
2022,10463,674,Manhattan,Property Crimes,73256,920.06115540024
2022,10463,47,Manhattan,Public Order Crimes,73256,64.1585672163372
2022,10463,14,Manhattan,Vehicle & Traffic Offenses,73256,19.1110625750792
2022,10463,48,Manhattan,Violent Crimes,73256,65.5236431145572
2022,10463,7,Manhattan,Weapons Offenses,73256,9.55553128753959
2022,10463,16,Manhattan,White-Collar Crimes,73256,21.8412143715191
2022,11001,6,Queens,Other Offenses,26818,22.3730330375121
2022,11001,23,Queens,Personal Crimes,26818,85.7632933104631
2022,11001,57,Queens,Property Crimes,26818,212.543813856365
2022,11001,4,Queens,Public Order Crimes,26818,14.9153553583414
2022,11001,1,Queens,Vehicle & Traffic Offenses,26818,3.72883883958535
2022,11001,7,Queens,Violent Crimes,26818,26.1018718770975
2022,11001,4,Queens,White-Collar Crimes,26818,14.9153553583414
2022,11004,10,Queens,Other Offenses,16426,60.8790941190795
2022,11004,84,Queens,Personal Crimes,16426,511.384390600268
2022,11004,155,Queens,Property Crimes,16426,943.625958845732
2022,11004,20,Queens,Public Order Crimes,16426,121.758188238159
2022,11004,2,Queens,Vehicle & Traffic Offenses,16426,12.1758188238159
2022,11004,9,Queens,Violent Crimes,16426,54.7911847071716
2022,11004,5,Queens,White-Collar Crimes,16426,30.4395470595398
2022,11005,1,Queens,Drug & Alcohol Crimes,2075,48.1927710843373
2022,11005,1,Queens,Other Offenses,2075,48.1927710843373
2022,11005,28,Queens,Personal Crimes,2075,1349.39759036145
2022,11005,25,Queens,Property Crimes,2075,1204.81927710843
2022,11005,10,Queens,Public Order Crimes,2075,481.927710843374
2022,11005,10,Queens,Violent Crimes,2075,481.927710843374
2022,11005,1,Queens,Weapons Offenses,2075,48.1927710843373
2022,11040,2,Queens,Other Offenses,42634,4.69109161701928
2022,11040,24,Queens,Personal Crimes,42634,56.2930994042314
2022,11040,45,Queens,Property Crimes,42634,105.549561382934
2022,11040,1,Queens,Public Order Crimes,42634,2.34554580850964
2022,11040,1,Queens,Vehicle & Traffic Offenses,42634,2.34554580850964
2022,11040,5,Queens,Violent Crimes,42634,11.7277290425482
2022,11040,5,Queens,White-Collar Crimes,42634,11.7277290425482
2022,11096,1,Queens,Personal Crimes,9084,11.0083663584324
2022,11096,1,Queens,Weapons Offenses,9084,11.0083663584324
2022,11101,87,Queens,Drug & Alcohol Crimes,33789,257.480245050164
2022,11101,137,Queens,Other Offenses,33789,405.457397377845
2022,11101,1440,Queens,Personal Crimes,33789,4261.7419870372
2022,11101,2370,Queens,Property Crimes,33789,7014.11702033206
2022,11101,158,Queens,Public Order Crimes,33789,467.607801355471
2022,11101,101,Queens,Sex Crimes,33789,298.913847701915
2022,11101,154,Queens,Vehicle & Traffic Offenses,33789,455.769629169256
2022,11101,355,Queens,Violent Crimes,33789,1050.63778152653
2022,11101,46,Queens,Weapons Offenses,33789,136.138980141466
2022,11101,176,Queens,White-Collar Crimes,33789,520.879576193436
2022,11102,22,Queens,Drug & Alcohol Crimes,27876,78.9209355718181
2022,11102,71,Queens,Other Offenses,27876,254.699382981776
2022,11102,436,Queens,Personal Crimes,27876,1564.0694504233
2022,11102,554,Queens,Property Crimes,27876,1987.37265030851
2022,11102,91,Queens,Public Order Crimes,27876,326.445688047066
2022,11102,40,Queens,Vehicle & Traffic Offenses,27876,143.492610130578
2022,11102,99,Queens,Violent Crimes,27876,355.144210073181
2022,11102,12,Queens,Weapons Offenses,27876,43.0477830391735
2022,11102,41,Queens,White-Collar Crimes,27876,147.079925383843
2022,11103,1,Queens,,35912,2.78458453998663
2022,11103,88,Queens,Drug & Alcohol Crimes,35912,245.043439518824
2022,11103,89,Queens,Other Offenses,35912,247.82802405881
2022,11103,703,Queens,Personal Crimes,35912,1957.5629316106
2022,11103,1362,Queens,Property Crimes,35912,3792.6041434618
2022,11103,110,Queens,Public Order Crimes,35912,306.30429939853
2022,11103,142,Queens,Sex Crimes,35912,395.411004678102
2022,11103,133,Queens,Vehicle & Traffic Offenses,35912,370.349743818222
2022,11103,208,Queens,Violent Crimes,35912,579.19358431722
2022,11103,36,Queens,Weapons Offenses,35912,100.245043439519
2022,11103,108,Queens,White-Collar Crimes,35912,300.735130318556
2022,11104,2,Queens,Drug & Alcohol Crimes,27575,7.25294650951949
2022,11104,18,Queens,Other Offenses,27575,65.2765185856754
2022,11104,261,Queens,Personal Crimes,27575,946.509519492294
2022,11104,446,Queens,Property Crimes,27575,1617.40707162285
2022,11104,21,Queens,Public Order Crimes,27575,76.1559383499547
2022,11104,11,Queens,Vehicle & Traffic Offenses,27575,39.8912058023572
2022,11104,54,Queens,Violent Crimes,27575,195.829555757026
2022,11104,4,Queens,Weapons Offenses,27575,14.505893019039
2022,11104,26,Queens,White-Collar Crimes,27575,94.2883046237534
2022,11105,13,Queens,Drug & Alcohol Crimes,38311,33.9328130302002
2022,11105,74,Queens,Other Offenses,38311,193.156012633447
2022,11105,381,Queens,Personal Crimes,38311,994.49244342356
2022,11105,684,Queens,Property Crimes,38311,1785.38800866592
2022,11105,88,Queens,Public Order Crimes,38311,229.699042050586
2022,11105,20,Queens,Vehicle & Traffic Offenses,38311,52.2043277387695
2022,11105,79,Queens,Violent Crimes,38311,206.20709456814
2022,11105,8,Queens,Weapons Offenses,38311,20.8817310955078
2022,11105,25,Queens,White-Collar Crimes,38311,65.2554096734619
2022,11106,26,Queens,Drug & Alcohol Crimes,40472,64.2419450484285
2022,11106,87,Queens,Other Offenses,40472,214.963431508203
2022,11106,551,Queens,Personal Crimes,40472,1361.43506621862
2022,11106,968,Queens,Property Crimes,40472,2391.7770310338
2022,11106,120,Queens,Public Order Crimes,40472,296.501284838901
2022,11106,78,Queens,Vehicle & Traffic Offenses,40472,192.725835145286
2022,11106,127,Queens,Violent Crimes,40472,313.79719312117
2022,11106,29,Queens,Weapons Offenses,40472,71.6544771694011
2022,11106,41,Queens,White-Collar Crimes,40472,101.304605653291
2022,11109,20,Queens,Personal Crimes,6712,297.973778307509
2022,11109,16,Queens,Property Crimes,6712,238.379022646007
2022,11109,1,Queens,Public Order Crimes,6712,14.8986889153754
2022,11109,1,Queens,Weapons Offenses,6712,14.8986889153754
2022,11109,3,Queens,White-Collar Crimes,6712,44.6960667461263
2022,11354,58,Queens,Drug & Alcohol Crimes,53375,108.665105386417
2022,11354,129,Queens,Other Offenses,53375,241.686182669789
2022,11354,809,Queens,Personal Crimes,53375,1515.69086651054
2022,11354,2665,Queens,Property Crimes,53375,4992.97423887588
2022,11354,90,Queens,Public Order Crimes,53375,168.618266978923
2022,11354,112,Queens,Sex Crimes,53375,209.83606557377
2022,11354,124,Queens,Vehicle & Traffic Offenses,53375,232.31850117096
